,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
212,You're in Love,metal,0.567,0.867,7,-11.541,1,0.0484,0.00384,0.088,0.112,0.535,146.008,audio_features,3D3lmTEhuWaunO1yxpYPD8,spotify:track:3D3lmTEhuWaunO1yxpYPD8,https://api.spotify.com/v1/tracks/3D3lmTEhuWaunO1yxpYPD8,https://api.spotify.com/v1/audio-analysis/3D3lmTEhuWaunO1yxpYPD8,194107,4
213,Lay It Down,metal,0.442,0.759,10,-13.475,1,0.0354,0.000402,0.0081,0.174,0.279,198.117,audio_features,3D5ORNm9spaTcdRx50ksHx,spotify:track:3D5ORNm9spaTcdRx50ksHx,https://api.spotify.com/v1/tracks/3D5ORNm9spaTcdRx50ksHx,https://api.spotify.com/v1/audio-analysis/3D5ORNm9spaTcdRx50ksHx,205560,4
214,Round and Round,metal,0.616,0.965,11,-4.464,1,0.0613,0.0135,0.000174,0.119,0.405,126.535,audio_features,5B6Z7NwVqA7W3UFiqBdEJC,spotify:track:5B6Z7NwVqA7W3UFiqBdEJC,https://api.spotify.com/v1/tracks/5B6Z7NwVqA7W3UFiqBdEJC,https://api.spotify.com/v1/audio-analysis/5B6Z7NwVqA7W3UFiqBdEJC,266627,4
215,The Wild And The Young,metal,0.518,0.678,7,-11.496,1,0.0508,0.00768,0.00014,0.0598,0.655,109.273,audio_features,6h0vHtXBWxIIuQ1pnRKCQu,spotify:track:6h0vHtXBWxIIuQ1pnRKCQu,https://api.spotify.com/v1/tracks/6h0vHtXBWxIIuQ1pnRKCQu,https://api.spotify.com/v1/audio-analysis/6h0vHtXBWxIIuQ1pnRKCQu,216733,4
216,Mama Weer All Crazee Now,metal,0.433,0.785,7,-13.527,1,0.0503,0.00726,0.0126,0.0889,0.421,136.484,audio_features,2bkpCVvOn2XZGhzA4fPyuZ,spotify:track:2bkpCVvOn2XZGhzA4fPyuZ,https://api.spotify.com/v1/tracks/2bkpCVvOn2XZGhzA4fPyuZ,https://api.spotify.com/v1/audio-analysis/2bkpCVvOn2XZGhzA4fPyuZ,216560,4
217,Bang Your Head (Metal Health),metal,0.553,0.941,11,-6.786,0,0.0517,0.0241,0.000684,0.325,0.634,121.265,audio_features,7kFMBTOVe1fBGI5PefWyY5,spotify:track:7kFMBTOVe1fBGI5PefWyY5,https://api.spotify.com/v1/tracks/7kFMBTOVe1fBGI5PefWyY5,https://api.spotify.com/v1/audio-analysis/7kFMBTOVe1fBGI5PefWyY5,234373,4
218,Metal Health (Bang Your Head),metal,0.494,0.933,2,-5.977,1,0.0808,0.0434,0.00108,0.228,0.507,121.201,audio_features,28clONjZmul6FjfO6tZQDE,spotify:track:28clONjZmul6FjfO6tZQDE,https://api.spotify.com/v1/tracks/28clONjZmul6FjfO6tZQDE,https://api.spotify.com/v1/audio-analysis/28clONjZmul6FjfO6tZQDE,316867,4
219,Cum on Feel the Noize,metal,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,audio_features,3vV3cr2TpPqFk07zxYUbla,spotify:track:3vV3cr2TpPqFk07zxYUbla,https://api.spotify.com/v1/tracks/3vV3cr2TpPqFk07zxYUbla,https://api.spotify.com/v1/audio-analysis/3vV3cr2TpPqFk07zxYUbla,290960,4
220,Talk Dirty To Me,metal,0.491,0.957,11,-3.67,1,0.096,0.00853,0.000879,0.371,0.635,158.067,audio_features,08QP0rwnQSbbpGRIuXfrAY,spotify:track:08QP0rwnQSbbpGRIuXfrAY,https://api.spotify.com/v1/tracks/08QP0rwnQSbbpGRIuXfrAY,https://api.spotify.com/v1/audio-analysis/08QP0rwnQSbbpGRIuXfrAY,223733,4
221,Fallen Angel - Remastered,metal,0.509,0.935,6,-3.633,1,0.0493,0.00864,1.17e-06,0.255,0.501,148.062,audio_features,27kMqdX3aoN3gBndVKlTfR,spotify:track:27kMqdX3aoN3gBndVKlTfR,https://api.spotify.com/v1/tracks/27kMqdX3aoN3gBndVKlTfR,https://api.spotify.com/v1/audio-analysis/27kMqdX3aoN3gBndVKlTfR,238200,4
222,Unskinny Bop,metal,0.574,0.93,1,-2.949,1,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,audio_features,1Z6lKdYhwp8WYoBqGCKxlM,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,https://api.spotify.com/v1/tracks/1Z6lKdYhwp8WYoBqGCKxlM,https://api.spotify.com/v1/audio-analysis/1Z6lKdYhwp8WYoBqGCKxlM,228067,4
223,Nothin' But A Good Time - Remastered 2006,metal,0.576,0.974,1,-2.785,1,0.0828,0.0202,0,0.348,0.531,129.088,audio_features,2V8KvnD5LVeeDChMWEkSzC,spotify:track:2V8KvnD5LVeeDChMWEkSzC,https://api.spotify.com/v1/tracks/2V8KvnD5LVeeDChMWEkSzC,https://api.spotify.com/v1/audio-analysis/2V8KvnD5LVeeDChMWEkSzC,224867,4
224,Every Rose Has Its Thorn - Remastered 2003,metal,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,audio_features,43GS3mtezoIFiuIZCLLiDY,spotify:track:43GS3mtezoIFiuIZCLLiDY,https://api.spotify.com/v1/tracks/43GS3mtezoIFiuIZCLLiDY,https://api.spotify.com/v1/audio-analysis/43GS3mtezoIFiuIZCLLiDY,260173,4
225,Coming Home,metal,0.475,0.721,7,-10.158,1,0.0304,0.044,0.000855,0.0591,0.52,116.172,audio_features,5EicljVZKVOo2LZHREtWmQ,spotify:track:5EicljVZKVOo2LZHREtWmQ,https://api.spotify.com/v1/tracks/5EicljVZKVOo2LZHREtWmQ,https://api.spotify.com/v1/audio-analysis/5EicljVZKVOo2LZHREtWmQ,295067,4
226,Shake Me,metal,0.537,0.9,9,-11.88,1,0.0301,0.00575,0.000156,0.2,0.549,132.742,audio_features,1Qjpl8Kav6rrO92ZuG0OK8,spotify:track:1Qjpl8Kav6rrO92ZuG0OK8,https://api.spotify.com/v1/tracks/1Qjpl8Kav6rrO92ZuG0OK8,https://api.spotify.com/v1/audio-analysis/1Qjpl8Kav6rrO92ZuG0OK8,222467,4
227,Gypsy Road,metal,0.524,0.886,9,-9.154,1,0.0385,0.00566,0.00182,0.331,0.511,132.446,audio_features,2F8Glc7r4mHHSCEegD4Ju1,spotify:track:2F8Glc7r4mHHSCEegD4Ju1,https://api.spotify.com/v1/tracks/2F8Glc7r4mHHSCEegD4Ju1,https://api.spotify.com/v1/audio-analysis/2F8Glc7r4mHHSCEegD4Ju1,235733,4
228,Nobody's Fool,metal,0.367,0.445,9,-13.615,0,0.0286,0.0478,0.00284,0.163,0.149,67.197,audio_features,01Q4wU19hamqnhNjtuvTyI,spotify:track:01Q4wU19hamqnhNjtuvTyI,https://api.spotify.com/v1/tracks/01Q4wU19hamqnhNjtuvTyI,https://api.spotify.com/v1/audio-analysis/01Q4wU19hamqnhNjtuvTyI,287400,4
229,Don't Know What You Got (Till It's Gone),metal,0.384,0.535,9,-9.939,1,0.0289,0.238,0.00045,0.0533,0.232,132.445,audio_features,5QRs63VVKNaqUjg6XSSckM,spotify:track:5QRs63VVKNaqUjg6XSSckM,https://api.spotify.com/v1/tracks/5QRs63VVKNaqUjg6XSSckM,https://api.spotify.com/v1/audio-analysis/5QRs63VVKNaqUjg6XSSckM,354640,4
230,Dr. Feelgood,metal,0.53,0.952,2,-5.105,1,0.0577,0.000837,0.0119,0.262,0.433,110.98,audio_features,3U6sjwor2GyL9gwiolSi1Q,spotify:track:3U6sjwor2GyL9gwiolSi1Q,https://api.spotify.com/v1/tracks/3U6sjwor2GyL9gwiolSi1Q,https://api.spotify.com/v1/audio-analysis/3U6sjwor2GyL9gwiolSi1Q,290187,4
231,Home Sweet Home,metal,0.403,0.777,5,-6.416,1,0.0354,0.0999,3.28e-06,0.124,0.149,76.329,audio_features,4zXvB4MoQD8onk0NCZbeHG,spotify:track:4zXvB4MoQD8onk0NCZbeHG,https://api.spotify.com/v1/tracks/4zXvB4MoQD8onk0NCZbeHG,https://api.spotify.com/v1/audio-analysis/4zXvB4MoQD8onk0NCZbeHG,240933,4
232,"Girls, Girls, Girls",metal,0.6,0.931,7,-4.647,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,audio_features,5xLyTbCFONUGUuG0LtUxjn,spotify:track:5xLyTbCFONUGUuG0LtUxjn,https://api.spotify.com/v1/tracks/5xLyTbCFONUGUuG0LtUxjn,https://api.spotify.com/v1/audio-analysis/5xLyTbCFONUGUuG0LtUxjn,270427,4
233,Kickstart My Heart,metal,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,audio_features,7GonnnalI2s19OCQO1J7Tf,spotify:track:7GonnnalI2s19OCQO1J7Tf,https://api.spotify.com/v1/tracks/7GonnnalI2s19OCQO1J7Tf,https://api.spotify.com/v1/audio-analysis/7GonnnalI2s19OCQO1J7Tf,282920,4
234,Electric Eye,metal,0.437,0.948,4,-6.041,0,0.0554,0.000716,0.000261,0.146,0.361,96.72,audio_features,3w9zHVKI28aUPZTxq8oDC6,spotify:track:3w9zHVKI28aUPZTxq8oDC6,https://api.spotify.com/v1/tracks/3w9zHVKI28aUPZTxq8oDC6,https://api.spotify.com/v1/audio-analysis/3w9zHVKI28aUPZTxq8oDC6,222440,4
235,Living After Midnight,metal,0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,audio_features,0IXpUl1fn2QZcBavfuq0H4,spotify:track:0IXpUl1fn2QZcBavfuq0H4,https://api.spotify.com/v1/tracks/0IXpUl1fn2QZcBavfuq0H4,https://api.spotify.com/v1/audio-analysis/0IXpUl1fn2QZcBavfuq0H4,210133,4
236,You've Got Another Thing Coming,metal,0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,audio_features,4f3RDq9nYPBeR1yMSgnmBm,spotify:track:4f3RDq9nYPBeR1yMSgnmBm,https://api.spotify.com/v1/tracks/4f3RDq9nYPBeR1yMSgnmBm,https://api.spotify.com/v1/audio-analysis/4f3RDq9nYPBeR1yMSgnmBm,310080,4
237,Painkiller,metal,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,audio_features,0L7zm6afBEtrNKo6C6Gj08,spotify:track:0L7zm6afBEtrNKo6C6Gj08,https://api.spotify.com/v1/tracks/0L7zm6afBEtrNKo6C6Gj08,https://api.spotify.com/v1/audio-analysis/0L7zm6afBEtrNKo6C6Gj08,365827,4
238,Breaking the Law,metal,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,2RaA6kIcvomt77qlIgGhCT,spotify:track:2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/tracks/2RaA6kIcvomt77qlIgGhCT,https://api.spotify.com/v1/audio-analysis/2RaA6kIcvomt77qlIgGhCT,153840,4
239,Hangar 18 - Remastered 2004,metal,0.248,0.988,2,-3.74,1,0.144,5.87e-05,0.84,0.323,0.149,115.298,audio_features,6b6uLZsoGhObYexIxnRbIb,spotify:track:6b6uLZsoGhObYexIxnRbIb,https://api.spotify.com/v1/tracks/6b6uLZsoGhObYexIxnRbIb,https://api.spotify.com/v1/audio-analysis/6b6uLZsoGhObYexIxnRbIb,311200,4
240,A Tout Le Monde - Remastered 2004,metal,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,audio_features,6olS0TmHmsGr0hXtcBsiVM,spotify:track:6olS0TmHmsGr0hXtcBsiVM,https://api.spotify.com/v1/tracks/6olS0TmHmsGr0hXtcBsiVM,https://api.spotify.com/v1/audio-analysis/6olS0TmHmsGr0hXtcBsiVM,262133,4
241,Tornado Of Souls - Remastered 2004,metal,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,audio_features,4E5xVW505akJX0wcKj8Mpd,spotify:track:4E5xVW505akJX0wcKj8Mpd,https://api.spotify.com/v1/tracks/4E5xVW505akJX0wcKj8Mpd,https://api.spotify.com/v1/audio-analysis/4E5xVW505akJX0wcKj8Mpd,319267,4
242,Holy Wars...The Punishment Due - Remastered 2004,metal,0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,audio_features,5LyRtsQLhcXmy50VXhQXXS,spotify:track:5LyRtsQLhcXmy50VXhQXXS,https://api.spotify.com/v1/tracks/5LyRtsQLhcXmy50VXhQXXS,https://api.spotify.com/v1/audio-analysis/5LyRtsQLhcXmy50VXhQXXS,392600,4
243,Symphony Of Destruction,metal,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,audio_features,51TG9W3y9qyO8BY5RXKgnZ,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,246733,4
244,One (Remastered),metal,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,audio_features,0LAcM6I7ijW4VVW0aytl1t,spotify:track:0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/tracks/0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/audio-analysis/0LAcM6I7ijW4VVW0aytl1t,446146,3
245,The Unforgiven,metal,0.539,0.597,7,-9.581,1,0.0258,0.0108,0.00552,0.134,0.251,139.444,audio_features,2lF8jQFhIjpmQa501sYXxR,spotify:track:2lF8jQFhIjpmQa501sYXxR,https://api.spotify.com/v1/tracks/2lF8jQFhIjpmQa501sYXxR,https://api.spotify.com/v1/audio-analysis/2lF8jQFhIjpmQa501sYXxR,387133,4
246,Master of Puppets (Remastered),metal,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,audio_features,54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/audio-analysis/54bm2e3tk8cliUz3VSdCPZ,515387,4
247,Enter Sandman,metal,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,audio_features,5BIMPccDwShpXq784RJlJp,spotify:track:5BIMPccDwShpXq784RJlJp,https://api.spotify.com/v1/tracks/5BIMPccDwShpXq784RJlJp,https://api.spotify.com/v1/audio-analysis/5BIMPccDwShpXq784RJlJp,331573,4
248,Nothing Else Matters,metal,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,audio_features,10igKaIKsSB6ZnWxPxPvKO,spotify:track:10igKaIKsSB6ZnWxPxPvKO,https://api.spotify.com/v1/tracks/10igKaIKsSB6ZnWxPxPvKO,https://api.spotify.com/v1/audio-analysis/10igKaIKsSB6ZnWxPxPvKO,388733,3
249,I Feel The Love,edm,0.555,0.813,0,-5.792,1,0.033,0.0201,0,0.165,0.435,125.034,audio_features,6UiDiFJUGEDzkGpZBL8IYq,spotify:track:6UiDiFJUGEDzkGpZBL8IYq,https://api.spotify.com/v1/tracks/6UiDiFJUGEDzkGpZBL8IYq,https://api.spotify.com/v1/audio-analysis/6UiDiFJUGEDzkGpZBL8IYq,213120,4
250,High On Life (feat. Bonn),edm,0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,audio_features,4ut5G4rgB1ClpMTMfjoIuy,spotify:track:4ut5G4rgB1ClpMTMfjoIuy,https://api.spotify.com/v1/tracks/4ut5G4rgB1ClpMTMfjoIuy,https://api.spotify.com/v1/audio-analysis/4ut5G4rgB1ClpMTMfjoIuy,230762,4
251,Permanent,edm,0.64,0.636,0,-6.718,1,0.0277,0.0123,0,0.0818,0.24,108.017,audio_features,1wdcCXAOwIu8JotxdVRV82,spotify:track:1wdcCXAOwIu8JotxdVRV82,https://api.spotify.com/v1/tracks/1wdcCXAOwIu8JotxdVRV82,https://api.spotify.com/v1/audio-analysis/1wdcCXAOwIu8JotxdVRV82,228280,4
252,Home We'll Go (Take My Hand) - Michael Brun Remix,edm,0.658,0.611,7,-4.754,1,0.0356,0.36,0.00813,0.28,0.611,122.039,audio_features,7ApiM6Uz81EyYsqwyDdHXj,spotify:track:7ApiM6Uz81EyYsqwyDdHXj,https://api.spotify.com/v1/tracks/7ApiM6Uz81EyYsqwyDdHXj,https://api.spotify.com/v1/audio-analysis/7ApiM6Uz81EyYsqwyDdHXj,233735,4
253,Scared to Be Lonely,edm,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
254,Rich Love (with Seeb),pop,0.593,0.868,1,-3.573,0,0.295,0.183,0,0.365,0.496,104.988,audio_features,7aF09WaavZAmAWuUeYxlYD,spotify:track:7aF09WaavZAmAWuUeYxlYD,https://api.spotify.com/v1/tracks/7aF09WaavZAmAWuUeYxlYD,https://api.spotify.com/v1/audio-analysis/7aF09WaavZAmAWuUeYxlYD,201257,4
255,Insomnia,edm,0.754,0.653,7,-5.095,1,0.0611,0.0944,0,0.383,0.379,123.084,audio_features,7hzlzoOwCZ4D3Ow5YZK4kj,spotify:track:7hzlzoOwCZ4D3Ow5YZK4kj,https://api.spotify.com/v1/tracks/7hzlzoOwCZ4D3Ow5YZK4kj,https://api.spotify.com/v1/audio-analysis/7hzlzoOwCZ4D3Ow5YZK4kj,179746,4
256,Remember,edm,0.47,0.905,7,-2.832,0,0.0645,0.0125,2.01e-06,0.514,0.0549,127.077,audio_features,4Pckvlal7Q7mHKoiCwkk40,spotify:track:4Pckvlal7Q7mHKoiCwkk40,https://api.spotify.com/v1/tracks/4Pckvlal7Q7mHKoiCwkk40,https://api.spotify.com/v1/audio-analysis/4Pckvlal7Q7mHKoiCwkk40,228661,4
257,You And I - R3HAB Remix,indie,0.597,0.735,4,-5.123,1,0.0416,0.0485,0,0.371,0.188,126.037,audio_features,091v7TIPqq4LeZFFEQapev,spotify:track:091v7TIPqq4LeZFFEQapev,https://api.spotify.com/v1/tracks/091v7TIPqq4LeZFFEQapev,https://api.spotify.com/v1/audio-analysis/091v7TIPqq4LeZFFEQapev,179048,4
258,Little Devious,edm,0.595,0.954,4,-7.786,0,0.0473,0.00164,0.744,0.426,0.171,123.016,audio_features,7cOYQTTyrxhqo6IbC5QcMU,spotify:track:7cOYQTTyrxhqo6IbC5QcMU,https://api.spotify.com/v1/tracks/7cOYQTTyrxhqo6IbC5QcMU,https://api.spotify.com/v1/audio-analysis/7cOYQTTyrxhqo6IbC5QcMU,282927,4
259,If I Can't Have You - Gryffin Remix,pop,0.642,0.818,2,-4.552,1,0.032,0.0567,0,0.0919,0.59,124.957,audio_features,1IXGILkPm0tOCNeq00kCPa,spotify:track:1IXGILkPm0tOCNeq00kCPa,https://api.spotify.com/v1/tracks/1IXGILkPm0tOCNeq00kCPa,https://api.spotify.com/v1/audio-analysis/1IXGILkPm0tOCNeq00kCPa,253040,4
260,I Won't Let You Down,edm,0.471,0.712,1,-6.742,0,0.0422,0.01,0.22,0.184,0.146,124.011,audio_features,2nhOcoGRNAhU3bIfCAOPWN,spotify:track:2nhOcoGRNAhU3bIfCAOPWN,https://api.spotify.com/v1/tracks/2nhOcoGRNAhU3bIfCAOPWN,https://api.spotify.com/v1/audio-analysis/2nhOcoGRNAhU3bIfCAOPWN,186290,4
261,YOU,edm,0.415,0.792,11,-6.536,1,0.0508,0.0511,3.87e-06,0.075,0.522,124.086,audio_features,0yAaEFmW5NJ5mXL58jjxnY,spotify:track:0yAaEFmW5NJ5mXL58jjxnY,https://api.spotify.com/v1/tracks/0yAaEFmW5NJ5mXL58jjxnY,https://api.spotify.com/v1/audio-analysis/0yAaEFmW5NJ5mXL58jjxnY,226230,4
262,In My Bones,edm,0.625,0.733,7,-4.856,1,0.0331,0.0227,1.91e-06,0.273,0.541,126.041,audio_features,6PdonboeBH1g6Jo7CRYIxU,spotify:track:6PdonboeBH1g6Jo7CRYIxU,https://api.spotify.com/v1/tracks/6PdonboeBH1g6Jo7CRYIxU,https://api.spotify.com/v1/audio-analysis/6PdonboeBH1g6Jo7CRYIxU,159042,4
263,Never Change,edm,0.553,0.954,7,-2.883,1,0.0575,0.00377,0.0429,0.408,0.236,125.89,audio_features,1SG6r7daFfpzPcU15luVqB,spotify:track:1SG6r7daFfpzPcU15luVqB,https://api.spotify.com/v1/tracks/1SG6r7daFfpzPcU15luVqB,https://api.spotify.com/v1/audio-analysis/1SG6r7daFfpzPcU15luVqB,170476,4
264,This Girl - Kungs Vs. Cookin' On 3 Burners,edm,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,audio_features,4AOpEhqA7zHxQjkHmRrAp7,spotify:track:4AOpEhqA7zHxQjkHmRrAp7,https://api.spotify.com/v1/tracks/4AOpEhqA7zHxQjkHmRrAp7,https://api.spotify.com/v1/audio-analysis/4AOpEhqA7zHxQjkHmRrAp7,195561,4
265,TIME,edm,0.768,0.808,5,-1.818,1,0.112,0.00627,5.33e-06,0.343,0.664,119.971,audio_features,108r6pnZHStBIktpyyps9w,spotify:track:108r6pnZHStBIktpyyps9w,https://api.spotify.com/v1/tracks/108r6pnZHStBIktpyyps9w,https://api.spotify.com/v1/audio-analysis/108r6pnZHStBIktpyyps9w,166000,4
266,More Than You Know,edm,0.645,0.741,5,-4.989,0,0.0339,0.0323,0,0.29,0.534,123.07,audio_features,4q8PHoRsPUB52LFylX8Ulz,spotify:track:4q8PHoRsPUB52LFylX8Ulz,https://api.spotify.com/v1/tracks/4q8PHoRsPUB52LFylX8Ulz,https://api.spotify.com/v1/audio-analysis/4q8PHoRsPUB52LFylX8Ulz,203000,4
267,If I Lose Myself - Alesso vs OneRepublic,pop,0.519,0.754,2,-5.689,1,0.0402,0.258,3.75e-06,0.139,0.16,125.975,audio_features,3ScJy88F8KqGDfWu8XJhHx,spotify:track:3ScJy88F8KqGDfWu8XJhHx,https://api.spotify.com/v1/tracks/3ScJy88F8KqGDfWu8XJhHx,https://api.spotify.com/v1/audio-analysis/3ScJy88F8KqGDfWu8XJhHx,215187,4
268,Heroes (We Could Be),edm,0.527,0.746,5,-4.067,1,0.0671,0.0269,0,0.196,0.38,125.907,audio_features,5vLOVP3M0Vg2FaYJnUcrvm,spotify:track:5vLOVP3M0Vg2FaYJnUcrvm,https://api.spotify.com/v1/tracks/5vLOVP3M0Vg2FaYJnUcrvm,https://api.spotify.com/v1/audio-analysis/5vLOVP3M0Vg2FaYJnUcrvm,209867,4
269,I Wanna Know,edm,0.652,0.819,2,-3.681,1,0.0338,0.0776,0,0.097,0.515,115.916,audio_features,0yuBwKZJLISISw2jxv0KMu,spotify:track:0yuBwKZJLISISw2jxv0KMu,https://api.spotify.com/v1/tracks/0yuBwKZJLISISw2jxv0KMu,https://api.spotify.com/v1/audio-analysis/0yuBwKZJLISISw2jxv0KMu,240413,4
270,Crashing (feat. Bahari),edm,0.582,0.681,5,-6.138,1,0.0458,0.342,0,0.186,0.273,95.995,audio_features,7egj375ez0KtF3bYCfAHdZ,spotify:track:7egj375ez0KtF3bYCfAHdZ,https://api.spotify.com/v1/tracks/7egj375ez0KtF3bYCfAHdZ,https://api.spotify.com/v1/audio-analysis/7egj375ez0KtF3bYCfAHdZ,230000,4
271,Shots - Broiler Remix,rock,0.723,0.794,11,-7.136,0,0.0365,0.413,0.113,0.0928,0.589,120.007,audio_features,3iQHc5Mk6yN1ntBjJYD89H,spotify:track:3iQHc5Mk6yN1ntBjJYD89H,https://api.spotify.com/v1/tracks/3iQHc5Mk6yN1ntBjJYD89H,https://api.spotify.com/v1/audio-analysis/3iQHc5Mk6yN1ntBjJYD89H,191573,4
272,Let's Hurt Tonight - BUNT. Remix,pop,0.402,0.766,5,-3.445,1,0.0427,0.0187,0.000132,0.781,0.156,126.789,audio_features,0vmPJwb0CtOalarg44h7IP,spotify:track:0vmPJwb0CtOalarg44h7IP,https://api.spotify.com/v1/tracks/0vmPJwb0CtOalarg44h7IP,https://api.spotify.com/v1/audio-analysis/0vmPJwb0CtOalarg44h7IP,230685,4
273,What I Like About You (feat. Theresa Rex),edm,0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46,audio_features,4NSW0Km5ZG60L8FthUebPJ,spotify:track:4NSW0Km5ZG60L8FthUebPJ,https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,https://api.spotify.com/v1/audio-analysis/4NSW0Km5ZG60L8FthUebPJ,220396,4
274,Without You (feat. Sandro Cavazza),edm,0.652,0.855,2,-4.832,1,0.0441,0.00179,0,0.0404,0.279,134.009,audio_features,6WbADFqMvR8N5u0BvtsWQE,spotify:track:6WbADFqMvR8N5u0BvtsWQE,https://api.spotify.com/v1/tracks/6WbADFqMvR8N5u0BvtsWQE,https://api.spotify.com/v1/audio-analysis/6WbADFqMvR8N5u0BvtsWQE,181673,4
275,All You Need To Know (feat. Calle Lehmann),edm,0.513,0.788,0,-4.629,1,0.0364,0.00968,0,0.11,0.234,139.987,audio_features,4Gcv5SsxnQWpmOnUI19EJk,spotify:track:4Gcv5SsxnQWpmOnUI19EJk,https://api.spotify.com/v1/tracks/4Gcv5SsxnQWpmOnUI19EJk,https://api.spotify.com/v1/audio-analysis/4Gcv5SsxnQWpmOnUI19EJk,238459,4
276,Kids - Seeb Remix,pop,0.634,0.853,2,-2.798,1,0.0537,0.13,0,0.0774,0.443,102.074,audio_features,3KxA3AlLpX2RXaARLnpuCt,spotify:track:3KxA3AlLpX2RXaARLnpuCt,https://api.spotify.com/v1/tracks/3KxA3AlLpX2RXaARLnpuCt,https://api.spotify.com/v1/audio-analysis/3KxA3AlLpX2RXaARLnpuCt,195307,4
277,SOS,edm,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,audio_features,6nDKrPlXdpomGBgAlO7UdP,spotify:track:6nDKrPlXdpomGBgAlO7UdP,https://api.spotify.com/v1/tracks/6nDKrPlXdpomGBgAlO7UdP,https://api.spotify.com/v1/audio-analysis/6nDKrPlXdpomGBgAlO7UdP,157202,4
278,Ritual,edm,0.647,0.726,3,-4.389,0,0.0552,0.157,0,0.0844,0.767,114.996,audio_features,3M9Apu4OZfylLTFKvgEtKa,spotify:track:3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/tracks/3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/audio-analysis/3M9Apu4OZfylLTFKvgEtKa,198996,4
279,All For You - Eden Prince Remix,pop,0.692,0.826,1,-5.338,0,0.0774,0.0652,4.97e-06,0.191,0.609,122.053,audio_features,0MXmwklof7SCuMCN67nTOL,spotify:track:0MXmwklof7SCuMCN67nTOL,https://api.spotify.com/v1/tracks/0MXmwklof7SCuMCN67nTOL,https://api.spotify.com/v1/audio-analysis/0MXmwklof7SCuMCN67nTOL,210089,4
280,Fade Out,edm,0.706,0.68,4,-4.65,0,0.0424,0.118,0,0.0443,0.728,105.977,audio_features,20XjdVfh6kFATmgm7T0C5r,spotify:track:20XjdVfh6kFATmgm7T0C5r,https://api.spotify.com/v1/tracks/20XjdVfh6kFATmgm7T0C5r,https://api.spotify.com/v1/audio-analysis/20XjdVfh6kFATmgm7T0C5r,196667,4
