,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
212,Wash It All Away,pop,0.608,0.748,2,-5.277,1,0.0661,0.362,0,0.106,0.619,76.913,audio_features,4e5VTQOYAarg46eociDvZZ,spotify:track:4e5VTQOYAarg46eociDvZZ,https://api.spotify.com/v1/tracks/4e5VTQOYAarg46eociDvZZ,https://api.spotify.com/v1/audio-analysis/4e5VTQOYAarg46eociDvZZ,218774,4
213,Machu Picchu,alternative,0.695,0.814,1,-5.294,1,0.066,0.0133,0.0984,0.0601,0.882,105.011,audio_features,6mVD1SfTvlFAPVi7txFL5H,spotify:track:6mVD1SfTvlFAPVi7txFL5H,https://api.spotify.com/v1/tracks/6mVD1SfTvlFAPVi7txFL5H,https://api.spotify.com/v1/audio-analysis/6mVD1SfTvlFAPVi7txFL5H,209627,4
214,Under Cover of Darkness,alternative,0.357,0.775,11,-3.364,1,0.054,0.00419,0.285,0.0676,0.589,199.853,audio_features,6u0x5ad9ewHvs3z6u9Oe3c,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/tracks/6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/audio-analysis/6u0x5ad9ewHvs3z6u9Oe3c,235547,4
215,Last Nite,alternative,0.624,0.899,0,-5.71,1,0.0295,0.0223,0.000155,0.0975,0.797,104.055,audio_features,3SUusuA9jH1v6PVwtYMbdv,spotify:track:3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,193373,4
216,Reptilia,alternative,0.486,0.666,9,-5.084,1,0.033,0.000563,0.789,0.101,0.741,157.992,audio_features,57Xjny5yNzAcsxnusKmAfA,spotify:track:57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/tracks/57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/audio-analysis/57Xjny5yNzAcsxnusKmAfA,219754,4
217,It's Alright,pop,0.677,0.624,0,-7.64,1,0.0308,0.0804,3.7e-05,0.285,0.501,115.017,audio_features,38ItxaWVCVbT3Dmjy00ohm,spotify:track:38ItxaWVCVbT3Dmjy00ohm,https://api.spotify.com/v1/tracks/38ItxaWVCVbT3Dmjy00ohm,https://api.spotify.com/v1/audio-analysis/38ItxaWVCVbT3Dmjy00ohm,203947,4
218,Cameras,pop,0.548,0.885,7,-4.898,1,0.0541,0.079,0,0.407,0.655,169.979,audio_features,6eq0S3CEWhPWO7W2BBmZpA,spotify:track:6eq0S3CEWhPWO7W2BBmZpA,https://api.spotify.com/v1/tracks/6eq0S3CEWhPWO7W2BBmZpA,https://api.spotify.com/v1/audio-analysis/6eq0S3CEWhPWO7W2BBmZpA,212560,4
219,The Pantaloon,rock,0.733,0.636,9,-6.693,1,0.0299,0.158,0,0.32,0.591,99.996,audio_features,6QOZWUCG5vq4xtU3mW2ZA2,spotify:track:6QOZWUCG5vq4xtU3mW2ZA2,https://api.spotify.com/v1/tracks/6QOZWUCG5vq4xtU3mW2ZA2,https://api.spotify.com/v1/audio-analysis/6QOZWUCG5vq4xtU3mW2ZA2,213200,4
220,Holding on to You,rock,0.608,0.776,11,-3.635,1,0.0511,0.241,0,0.0713,0.814,89.996,audio_features,3C3cr2JQwXIhqAHqOardVO,spotify:track:3C3cr2JQwXIhqAHqOardVO,https://api.spotify.com/v1/tracks/3C3cr2JQwXIhqAHqOardVO,https://api.spotify.com/v1/audio-analysis/3C3cr2JQwXIhqAHqOardVO,263733,4
221,"Eat That Up, Its Good For You",pop,0.517,0.886,5,-5.127,1,0.05,0.00188,0.00166,0.362,0.642,154.873,audio_features,5R9CJ2SnHywwwjGQwCLiIL,spotify:track:5R9CJ2SnHywwwjGQwCLiIL,https://api.spotify.com/v1/tracks/5R9CJ2SnHywwwjGQwCLiIL,https://api.spotify.com/v1/audio-analysis/5R9CJ2SnHywwwjGQwCLiIL,225427,4
222,Narkotika,rap,0.7,0.768,6,-5.006,0,0.0599,0.272,0,0.418,0.86,142.429,audio_features,6nSlgZvG985TSjujdhoI7h,spotify:track:6nSlgZvG985TSjujdhoI7h,https://api.spotify.com/v1/tracks/6nSlgZvG985TSjujdhoI7h,https://api.spotify.com/v1/audio-analysis/6nSlgZvG985TSjujdhoI7h,209684,3
223,Old Friend,pop,0.658,0.647,7,-8.157,1,0.029,0.248,0.00019,0.0837,0.823,147.419,audio_features,3pvTrpsqbBF3OduTOPOkii,spotify:track:3pvTrpsqbBF3OduTOPOkii,https://api.spotify.com/v1/tracks/3pvTrpsqbBF3OduTOPOkii,https://api.spotify.com/v1/audio-analysis/3pvTrpsqbBF3OduTOPOkii,237160,4
224,Hannah,pop,0.338,0.687,1,-7.45,1,0.0303,0.0871,0.214,0.135,0.329,180.333,audio_features,2v5A5Fd1zSQbYasFyCM0EK,spotify:track:2v5A5Fd1zSQbYasFyCM0EK,https://api.spotify.com/v1/tracks/2v5A5Fd1zSQbYasFyCM0EK,https://api.spotify.com/v1/audio-analysis/2v5A5Fd1zSQbYasFyCM0EK,218053,4
225,Location,pop,0.519,0.57,1,-8.461,1,0.0283,0.108,0.439,0.111,0.0858,109.933,audio_features,3njzo0sTef64e3knOAEwQi,spotify:track:3njzo0sTef64e3knOAEwQi,https://api.spotify.com/v1/tracks/3njzo0sTef64e3knOAEwQi,https://api.spotify.com/v1/audio-analysis/3njzo0sTef64e3knOAEwQi,278707,4
226,When I Dream,pop,0.646,0.55,7,-8.148,1,0.0798,0.127,0.000109,0.109,0.535,122.832,audio_features,2jyc8FzzKCOqGssuJQ2QW6,spotify:track:2jyc8FzzKCOqGssuJQ2QW6,https://api.spotify.com/v1/tracks/2jyc8FzzKCOqGssuJQ2QW6,https://api.spotify.com/v1/audio-analysis/2jyc8FzzKCOqGssuJQ2QW6,186440,4
227,Can You Tell,pop,0.596,0.658,9,-10.335,1,0.03,0.186,0.21,0.0999,0.726,145.032,audio_features,0XDcSEkt3jxodb3wM3lguH,spotify:track:0XDcSEkt3jxodb3wM3lguH,https://api.spotify.com/v1/tracks/0XDcSEkt3jxodb3wM3lguH,https://api.spotify.com/v1/audio-analysis/0XDcSEkt3jxodb3wM3lguH,151200,4
228,Boy,pop,0.579,0.861,2,-5.542,1,0.0467,0.0364,0.00796,0.403,0.78,161.959,audio_features,2fzFS7hThb7AbkddM9nap1,spotify:track:2fzFS7hThb7AbkddM9nap1,https://api.spotify.com/v1/tracks/2fzFS7hThb7AbkddM9nap1,https://api.spotify.com/v1/audio-analysis/2fzFS7hThb7AbkddM9nap1,190907,4
229,Beta Love,pop,0.622,0.83,6,-4.539,1,0.0386,0.103,1.33e-05,0.0295,0.549,111.981,audio_features,3inoWFYIvANzeicpROiqas,spotify:track:3inoWFYIvANzeicpROiqas,https://api.spotify.com/v1/tracks/3inoWFYIvANzeicpROiqas,https://api.spotify.com/v1/audio-analysis/3inoWFYIvANzeicpROiqas,175747,4
230,Dance With Me,pop,0.637,0.84,4,-4.556,1,0.045,0.00285,0,0.357,0.668,129.974,audio_features,482nc1OVq3aK12gyW0Y6fV,spotify:track:482nc1OVq3aK12gyW0Y6fV,https://api.spotify.com/v1/tracks/482nc1OVq3aK12gyW0Y6fV,https://api.spotify.com/v1/audio-analysis/482nc1OVq3aK12gyW0Y6fV,144187,4
231,Obvious Bicycle,pop,0.472,0.29,9,-12.327,1,0.0957,0.403,0.000115,0.199,0.126,180.098,audio_features,2gKZXeCTkQjblUQgnKF7Ow,spotify:track:2gKZXeCTkQjblUQgnKF7Ow,https://api.spotify.com/v1/tracks/2gKZXeCTkQjblUQgnKF7Ow,https://api.spotify.com/v1/audio-analysis/2gKZXeCTkQjblUQgnKF7Ow,251253,4
232,Can You Blame Me,pop,0.717,0.726,9,-5.362,1,0.0309,0.139,1.45e-05,0.161,0.443,124.96,audio_features,0oIXVYGXjlKIxu0ns0C0A0,spotify:track:0oIXVYGXjlKIxu0ns0C0A0,https://api.spotify.com/v1/tracks/0oIXVYGXjlKIxu0ns0C0A0,https://api.spotify.com/v1/audio-analysis/0oIXVYGXjlKIxu0ns0C0A0,152400,4
233,Hey Now,pop,0.744,0.615,0,-6.061,0,0.0381,0.00415,4.31e-06,0.313,0.378,95.013,audio_features,2l4jtaX2SozBzc5N1g07Bp,spotify:track:2l4jtaX2SozBzc5N1g07Bp,https://api.spotify.com/v1/tracks/2l4jtaX2SozBzc5N1g07Bp,https://api.spotify.com/v1/audio-analysis/2l4jtaX2SozBzc5N1g07Bp,169480,4
234,Let's Go,pop,0.656,0.677,2,-6.929,1,0.0285,0.391,1.92e-06,0.118,0.57,112.01,audio_features,5KQrOv9nFVnM465CVGriW9,spotify:track:5KQrOv9nFVnM465CVGriW9,https://api.spotify.com/v1/tracks/5KQrOv9nFVnM465CVGriW9,https://api.spotify.com/v1/audio-analysis/5KQrOv9nFVnM465CVGriW9,210747,4
235,Get It,pop,0.715,0.739,5,-5.706,1,0.0455,0.0136,0.00162,0.373,0.117,92.931,audio_features,4ptlAXjTGJgjrxGQ7EGn4W,spotify:track:4ptlAXjTGJgjrxGQ7EGn4W,https://api.spotify.com/v1/tracks/4ptlAXjTGJgjrxGQ7EGn4W,https://api.spotify.com/v1/audio-analysis/4ptlAXjTGJgjrxGQ7EGn4W,181467,4
236,Daylight,pop,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286,audio_features,2I43coEbzFSTMGO3kCjLMB,spotify:track:2I43coEbzFSTMGO3kCjLMB,https://api.spotify.com/v1/tracks/2I43coEbzFSTMGO3kCjLMB,https://api.spotify.com/v1/audio-analysis/2I43coEbzFSTMGO3kCjLMB,171333,4
237,Paris (Aeroplane Remix),alternative,0.703,0.719,1,-6.625,0,0.0461,0.00889,0.0962,0.0695,0.462,112.009,audio_features,4OSEE9iEHADmTSCpxl87GJ,spotify:track:4OSEE9iEHADmTSCpxl87GJ,https://api.spotify.com/v1/tracks/4OSEE9iEHADmTSCpxl87GJ,https://api.spotify.com/v1/audio-analysis/4OSEE9iEHADmTSCpxl87GJ,465333,4
238,Do You Want It All?,pop,0.515,0.817,2,-4.926,1,0.0678,0.00222,0.000523,0.0669,0.625,153.839,audio_features,72dqefIxolwyCPj035ZpSf,spotify:track:72dqefIxolwyCPj035ZpSf,https://api.spotify.com/v1/tracks/72dqefIxolwyCPj035ZpSf,https://api.spotify.com/v1/audio-analysis/72dqefIxolwyCPj035ZpSf,209387,1
239,You're Not Stubborn,pop,0.613,0.886,7,-4.247,1,0.0649,3.87e-05,0,0.35,0.705,131.999,audio_features,7MJEvaoQljdQDwf9KesxSi,spotify:track:7MJEvaoQljdQDwf9KesxSi,https://api.spotify.com/v1/tracks/7MJEvaoQljdQDwf9KesxSi,https://api.spotify.com/v1/audio-analysis/7MJEvaoQljdQDwf9KesxSi,190867,4
240,Come Back Home,pop,0.597,0.877,5,-5.038,0,0.0554,0.00113,0.0163,0.537,0.501,124.925,audio_features,2d26JZO3tCp8fEEMjaq3TW,spotify:track:2d26JZO3tCp8fEEMjaq3TW,https://api.spotify.com/v1/tracks/2d26JZO3tCp8fEEMjaq3TW,https://api.spotify.com/v1/audio-analysis/2d26JZO3tCp8fEEMjaq3TW,203960,4
241,Cigarettes In The Theatre,pop,0.457,0.877,0,-5.105,1,0.214,0.000101,0.297,0.109,0.709,168.958,audio_features,4M1xxMtl43A2JBMYLeF9Gg,spotify:track:4M1xxMtl43A2JBMYLeF9Gg,https://api.spotify.com/v1/tracks/4M1xxMtl43A2JBMYLeF9Gg,https://api.spotify.com/v1/audio-analysis/4M1xxMtl43A2JBMYLeF9Gg,214253,4
242,This Is The Life,pop,0.447,0.827,4,-5.195,1,0.124,7.7e-05,0.0145,0.0917,0.411,136.019,audio_features,2EDuTLFathp2H49IfULO9G,spotify:track:2EDuTLFathp2H49IfULO9G,https://api.spotify.com/v1/tracks/2EDuTLFathp2H49IfULO9G,https://api.spotify.com/v1/audio-analysis/2EDuTLFathp2H49IfULO9G,210733,4
243,What You Know,pop,0.556,0.763,6,-3.952,0,0.0413,0.000728,6.79e-06,0.071,0.814,138.986,audio_features,6jrMVRReY24qzCfe1BRrww,spotify:track:6jrMVRReY24qzCfe1BRrww,https://api.spotify.com/v1/tracks/6jrMVRReY24qzCfe1BRrww,https://api.spotify.com/v1/audio-analysis/6jrMVRReY24qzCfe1BRrww,191400,4
244,Moneygrabber,pop,0.696,0.886,9,-3.713,0,0.0291,0.0608,1.01e-06,0.585,0.801,112.52,audio_features,4PwwyZBEkHcm4OTJThCzXi,spotify:track:4PwwyZBEkHcm4OTJThCzXi,https://api.spotify.com/v1/tracks/4PwwyZBEkHcm4OTJThCzXi,https://api.spotify.com/v1/audio-analysis/4PwwyZBEkHcm4OTJThCzXi,189893,4
245,Fools Gold,pop,0.708,0.905,1,-4.955,1,0.0341,0.0269,0,0.144,0.713,113.679,audio_features,3goyor536uLlIuv0zHgq0B,spotify:track:3goyor536uLlIuv0zHgq0B,https://api.spotify.com/v1/tracks/3goyor536uLlIuv0zHgq0B,https://api.spotify.com/v1/audio-analysis/3goyor536uLlIuv0zHgq0B,214573,4
246,Shots,rock,0.552,0.76,11,-6.861,0,0.0367,0.00713,0.0113,0.313,0.338,104.957,audio_features,64MmobYNviePoiaINMrbMn,spotify:track:64MmobYNviePoiaINMrbMn,https://api.spotify.com/v1/tracks/64MmobYNviePoiaINMrbMn,https://api.spotify.com/v1/audio-analysis/64MmobYNviePoiaINMrbMn,232333,4
247,I Bet My Life,rock,0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,audio_features,15DrrIod12Tc2IoMaHiwlQ,spotify:track:15DrrIod12Tc2IoMaHiwlQ,https://api.spotify.com/v1/tracks/15DrrIod12Tc2IoMaHiwlQ,https://api.spotify.com/v1/audio-analysis/15DrrIod12Tc2IoMaHiwlQ,192707,4
248,Gold,rock,0.416,0.459,9,-6.814,0,0.0317,0.0801,0.00653,0.0551,0.286,164.929,audio_features,1WQFOwtI6EfsvRz7wcDbQm,spotify:track:1WQFOwtI6EfsvRz7wcDbQm,https://api.spotify.com/v1/tracks/1WQFOwtI6EfsvRz7wcDbQm,https://api.spotify.com/v1/audio-analysis/1WQFOwtI6EfsvRz7wcDbQm,216813,3
249,Glory And Gore,pop,0.689,0.377,1,-8.761,1,0.0397,0.285,0,0.268,0.294,143.946,audio_features,60jI0JgMLLj1VggHJVhtRs,spotify:track:60jI0JgMLLj1VggHJVhtRs,https://api.spotify.com/v1/tracks/60jI0JgMLLj1VggHJVhtRs,https://api.spotify.com/v1/audio-analysis/60jI0JgMLLj1VggHJVhtRs,210738,4
250,Tennis Court,pop,0.764,0.567,0,-8.585,1,0.0609,0.0126,9.51e-05,0.257,0.428,89.988,audio_features,74fpNVAJrKGQuqHETi4WSt,spotify:track:74fpNVAJrKGQuqHETi4WSt,https://api.spotify.com/v1/tracks/74fpNVAJrKGQuqHETi4WSt,https://api.spotify.com/v1/audio-analysis/74fpNVAJrKGQuqHETi4WSt,198907,4
251,Pyramid,pop,0.607,0.737,0,-6.627,1,0.0356,0.000685,0.051,0.0985,0.368,141.345,audio_features,2CLKV5alFuKyp51nVsZqj2,spotify:track:2CLKV5alFuKyp51nVsZqj2,https://api.spotify.com/v1/tracks/2CLKV5alFuKyp51nVsZqj2,https://api.spotify.com/v1/audio-analysis/2CLKV5alFuKyp51nVsZqj2,189600,4
252,Something Good Can Work,pop,0.65,0.833,0,-5.079,1,0.0355,0.00559,0.000727,0.186,0.68,119.939,audio_features,1aGvLFHJ2shKqO9uycaUcW,spotify:track:1aGvLFHJ2shKqO9uycaUcW,https://api.spotify.com/v1/tracks/1aGvLFHJ2shKqO9uycaUcW,https://api.spotify.com/v1/audio-analysis/1aGvLFHJ2shKqO9uycaUcW,164187,4
253,Handshake,pop,0.556,0.834,0,-5.007,0,0.0269,8.91e-05,0.348,0.45,0.827,130.989,audio_features,6PZ5g4V0DM1sILf1oLlS42,spotify:track:6PZ5g4V0DM1sILf1oLlS42,https://api.spotify.com/v1/tracks/6PZ5g4V0DM1sILf1oLlS42,https://api.spotify.com/v1/audio-analysis/6PZ5g4V0DM1sILf1oLlS42,211093,4
254,Kaninkoker 2,pop,0.603,0.77,11,-7.083,1,0.175,0.0445,0.00168,0.263,0.405,185.479,audio_features,2D74YQVzcziRipJU12oLLH,spotify:track:2D74YQVzcziRipJU12oLLH,https://api.spotify.com/v1/tracks/2D74YQVzcziRipJU12oLLH,https://api.spotify.com/v1/audio-analysis/2D74YQVzcziRipJU12oLLH,263367,4
255,Valsen,pop,0.625,0.834,1,-2.844,0,0.121,0.27,0,0.495,0.889,110.778,audio_features,1yEzrUGY6zRQFk4x6dTYKo,spotify:track:1yEzrUGY6zRQFk4x6dTYKo,https://api.spotify.com/v1/tracks/1yEzrUGY6zRQFk4x6dTYKo,https://api.spotify.com/v1/audio-analysis/1yEzrUGY6zRQFk4x6dTYKo,223880,1
256,Nattens Sønner,pop,0.513,0.721,0,-6.986,1,0.235,0.423,0,0.121,0.77,172.642,audio_features,3L668kKVLq00JAkpKXeQzg,spotify:track:3L668kKVLq00JAkpKXeQzg,https://api.spotify.com/v1/tracks/3L668kKVLq00JAkpKXeQzg,https://api.spotify.com/v1/audio-analysis/3L668kKVLq00JAkpKXeQzg,320601,4
257,Svelg en kamel,rap,0.687,0.634,4,-3.174,0,0.0316,0.325,0,0.28,0.429,99.034,audio_features,28KKLzYpQOkv9L670preNb,spotify:track:28KKLzYpQOkv9L670preNb,https://api.spotify.com/v1/tracks/28KKLzYpQOkv9L670preNb,https://api.spotify.com/v1/audio-analysis/28KKLzYpQOkv9L670preNb,197906,4
258,Dårlige Vaner feat. OnklP,rap,0.621,0.871,7,-2.646,1,0.276,0.606,0,0.139,0.714,170.072,audio_features,3JOYV0vx0b7w51yeIddhSR,spotify:track:3JOYV0vx0b7w51yeIddhSR,https://api.spotify.com/v1/tracks/3JOYV0vx0b7w51yeIddhSR,https://api.spotify.com/v1/audio-analysis/3JOYV0vx0b7w51yeIddhSR,257483,4
259,Wasted,edm,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014,audio_features,7m3povhdMDLZwuEKak0l0n,spotify:track:7m3povhdMDLZwuEKak0l0n,https://api.spotify.com/v1/tracks/7m3povhdMDLZwuEKak0l0n,https://api.spotify.com/v1/audio-analysis/7m3povhdMDLZwuEKak0l0n,190014,4
260,Origami,alternative,0.788,0.594,4,-4.501,0,0.0336,0.0264,0.0514,0.0548,0.88,126.016,audio_features,39P5qIbuyfSRXPbob3iTIk,spotify:track:39P5qIbuyfSRXPbob3iTIk,https://api.spotify.com/v1/tracks/39P5qIbuyfSRXPbob3iTIk,https://api.spotify.com/v1/audio-analysis/39P5qIbuyfSRXPbob3iTIk,225068,4
261,Animal,alternative,0.774,0.721,6,-6.662,0,0.0773,0.0126,6.49e-06,0.0952,0.654,118.048,audio_features,6vSq5q5DCs1IvwKIq53hj2,spotify:track:6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/tracks/6vSq5q5DCs1IvwKIq53hj2,https://api.spotify.com/v1/audio-analysis/6vSq5q5DCs1IvwKIq53hj2,263427,4
262,Kangaroo Court,alternative,0.76,0.579,5,-5.079,0,0.0388,0.00715,0.000679,0.0304,0.975,99.979,audio_features,3HhCeycsABEO9bK6PTGgTO,spotify:track:3HhCeycsABEO9bK6PTGgTO,https://api.spotify.com/v1/tracks/3HhCeycsABEO9bK6PTGgTO,https://api.spotify.com/v1/audio-analysis/3HhCeycsABEO9bK6PTGgTO,223187,4
263,The World Is Watching,pop,0.602,0.672,9,-7.386,1,0.0284,0.000109,0.703,0.151,0.243,123.989,audio_features,4mNAXijCrADoYugzW4dhy7,spotify:track:4mNAXijCrADoYugzW4dhy7,https://api.spotify.com/v1/tracks/4mNAXijCrADoYugzW4dhy7,https://api.spotify.com/v1/audio-analysis/4mNAXijCrADoYugzW4dhy7,216400,4
264,Little Games,pop,0.571,0.817,10,-4.766,1,0.0436,0.000621,0.00295,0.165,0.607,110.491,audio_features,0nWWxoOmEPUtAHRiFOSAMc,spotify:track:0nWWxoOmEPUtAHRiFOSAMc,https://api.spotify.com/v1/tracks/0nWWxoOmEPUtAHRiFOSAMc,https://api.spotify.com/v1/audio-analysis/0nWWxoOmEPUtAHRiFOSAMc,161987,4
265,Wishing Wells,pop,0.538,0.925,0,-4.62,1,0.0631,0.00249,4.52e-05,0.11,0.397,135.025,audio_features,6aAwVy5Hzf44HaXlG6INFO,spotify:track:6aAwVy5Hzf44HaXlG6INFO,https://api.spotify.com/v1/tracks/6aAwVy5Hzf44HaXlG6INFO,https://api.spotify.com/v1/audio-analysis/6aAwVy5Hzf44HaXlG6INFO,257880,4
266,Next Year,pop,0.566,0.804,2,-4.783,1,0.0764,0.00282,0.00105,0.071,0.462,127.568,audio_features,0RXphrOyw4NbiKsOX1SeDh,spotify:track:0RXphrOyw4NbiKsOX1SeDh,https://api.spotify.com/v1/tracks/0RXphrOyw4NbiKsOX1SeDh,https://api.spotify.com/v1/audio-analysis/0RXphrOyw4NbiKsOX1SeDh,251493,4
267,Sun,pop,0.649,0.533,4,-5.426,0,0.0284,0.00982,0.000364,0.111,0.611,96.973,audio_features,3Ns7BC6idlcJ9hzyNAnaTz,spotify:track:3Ns7BC6idlcJ9hzyNAnaTz,https://api.spotify.com/v1/tracks/3Ns7BC6idlcJ9hzyNAnaTz,https://api.spotify.com/v1/audio-analysis/3Ns7BC6idlcJ9hzyNAnaTz,187720,4
268,Wake Up,pop,0.521,0.811,10,-4.413,0,0.038,3.03e-05,0.523,0.715,0.682,134.949,audio_features,1DqrtrnFzrNlMwdQRYsD3w,spotify:track:1DqrtrnFzrNlMwdQRYsD3w,https://api.spotify.com/v1/tracks/1DqrtrnFzrNlMwdQRYsD3w,https://api.spotify.com/v1/audio-analysis/1DqrtrnFzrNlMwdQRYsD3w,225800,4
269,Handshake,pop,0.556,0.834,0,-5.007,0,0.0269,8.91e-05,0.348,0.45,0.827,130.989,audio_features,6MRm18S9YNXlSJxuOtL310,spotify:track:6MRm18S9YNXlSJxuOtL310,https://api.spotify.com/v1/tracks/6MRm18S9YNXlSJxuOtL310,https://api.spotify.com/v1/audio-analysis/6MRm18S9YNXlSJxuOtL310,211093,4
270,Next Year,pop,0.566,0.804,2,-4.783,1,0.0764,0.00282,0.00105,0.071,0.462,127.568,audio_features,0qMayBMjYgaw2bU4CAM5QJ,spotify:track:0qMayBMjYgaw2bU4CAM5QJ,https://api.spotify.com/v1/tracks/0qMayBMjYgaw2bU4CAM5QJ,https://api.spotify.com/v1/audio-analysis/0qMayBMjYgaw2bU4CAM5QJ,251493,4
271,Spring,pop,0.641,0.768,0,-6.274,1,0.0354,0.00949,0.119,0.115,0.525,125.962,audio_features,3UQxJ1xumWSYa3l38ocKFi,spotify:track:3UQxJ1xumWSYa3l38ocKFi,https://api.spotify.com/v1/tracks/3UQxJ1xumWSYa3l38ocKFi,https://api.spotify.com/v1/audio-analysis/3UQxJ1xumWSYa3l38ocKFi,204320,4
272,Little Games,pop,0.577,0.818,10,-4.748,1,0.042,0.00061,0.00128,0.14,0.636,110.504,audio_features,6K9yWFfS1Kw6EIVXmjxWfx,spotify:track:6K9yWFfS1Kw6EIVXmjxWfx,https://api.spotify.com/v1/tracks/6K9yWFfS1Kw6EIVXmjxWfx,https://api.spotify.com/v1/audio-analysis/6K9yWFfS1Kw6EIVXmjxWfx,162613,4
273,Sail Into The Sun,rock,0.551,0.849,2,-4.786,1,0.0381,0.0363,1.24e-06,0.302,0.697,105.931,audio_features,5Pe4ydUnsdynr3zu9UTNFE,spotify:track:5Pe4ydUnsdynr3zu9UTNFE,https://api.spotify.com/v1/tracks/5Pe4ydUnsdynr3zu9UTNFE,https://api.spotify.com/v1/audio-analysis/5Pe4ydUnsdynr3zu9UTNFE,214600,4
274,Breakeven,pop,0.63,0.698,10,-4.51,1,0.0244,0.173,0,0.0789,0.529,94.023,audio_features,38xWaVFKaxZlMFvzNff2aW,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,261427,4
275,Stars (Hold On),pop,0.479,0.828,7,-6.511,1,0.036,0.0318,0.000118,0.158,0.625,175.076,audio_features,4ubPQQahi6sMo1HlgYJtsy,spotify:track:4ubPQQahi6sMo1HlgYJtsy,https://api.spotify.com/v1/tracks/4ubPQQahi6sMo1HlgYJtsy,https://api.spotify.com/v1/audio-analysis/4ubPQQahi6sMo1HlgYJtsy,221427,4
276,I Can Lift a Car,pop,0.691,0.61,9,-7.388,1,0.0267,0.0123,0.000994,0.0542,0.292,102.093,audio_features,6v6S5TvOsrPofUWst04BLF,spotify:track:6v6S5TvOsrPofUWst04BLF,https://api.spotify.com/v1/tracks/6v6S5TvOsrPofUWst04BLF,https://api.spotify.com/v1/audio-analysis/6v6S5TvOsrPofUWst04BLF,288667,4
277,Shiver Shiver,pop,0.629,0.721,11,-6.292,1,0.0326,0.00282,1.41e-06,0.128,0.854,100.208,audio_features,4LgIcna8LRrR3DOomihYMY,spotify:track:4LgIcna8LRrR3DOomihYMY,https://api.spotify.com/v1/tracks/4LgIcna8LRrR3DOomihYMY,https://api.spotify.com/v1/audio-analysis/4LgIcna8LRrR3DOomihYMY,232733,4
278,Next In Line,pop,0.538,0.816,9,-6.722,1,0.0787,0.00014,4.38e-06,0.374,0.407,129.968,audio_features,2RSVYvx9kGLbyyJ4bmRMbc,spotify:track:2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/tracks/2RSVYvx9kGLbyyJ4bmRMbc,https://api.spotify.com/v1/audio-analysis/2RSVYvx9kGLbyyJ4bmRMbc,239707,4
279,You Know Me,pop,0.519,0.861,6,-6.413,0,0.0404,0.000665,1.21e-06,0.134,0.825,138.048,audio_features,099TPpEaCSjEwysWZeTZv1,spotify:track:099TPpEaCSjEwysWZeTZv1,https://api.spotify.com/v1/tracks/099TPpEaCSjEwysWZeTZv1,https://api.spotify.com/v1/audio-analysis/099TPpEaCSjEwysWZeTZv1,240680,4
280,We Come Running,pop,0.561,0.736,10,-7.014,1,0.041,0.000287,0.00303,0.118,0.31,124.983,audio_features,4Xv41B0BJRcMBJYpavNDfD,spotify:track:4Xv41B0BJRcMBJYpavNDfD,https://api.spotify.com/v1/tracks/4Xv41B0BJRcMBJYpavNDfD,https://api.spotify.com/v1/audio-analysis/4Xv41B0BJRcMBJYpavNDfD,248600,4
281,Undercover Martyn,pop,0.439,0.86,11,-4.824,0,0.168,0.00043,1.68e-05,0.0783,0.578,159.821,audio_features,2jnvdMCTvtdVCci3YLqxGY,spotify:track:2jnvdMCTvtdVCci3YLqxGY,https://api.spotify.com/v1/tracks/2jnvdMCTvtdVCci3YLqxGY,https://api.spotify.com/v1/audio-analysis/2jnvdMCTvtdVCci3YLqxGY,167773,4
282,Settle,pop,0.483,0.785,0,-5.67,1,0.0378,0.00628,0.0778,0.0907,0.155,131.879,audio_features,3CNwAyxWOIAwUelFN5XEP2,spotify:track:3CNwAyxWOIAwUelFN5XEP2,https://api.spotify.com/v1/tracks/3CNwAyxWOIAwUelFN5XEP2,https://api.spotify.com/v1/audio-analysis/3CNwAyxWOIAwUelFN5XEP2,232333,3
